,reference,ref_tox,translate,tr_tox,result
4770,"They put a gun to her. As we stand here, she's on an autopsy slab... ...getting cut open by scalpels and chest spreaders... ...and you're talking to me about domestic fucking responsibility?",0.9951171875,"They put a a to her. As we stand here, she's on an autopsy slab... ...getting to open by scalpels and chest spreaders... ...and you're talking to me about domestic areing responsibility?",0.8635318,0.13158535957336426
4771,"Because, man... screw that guy.",0.9982288479804992,"Because, man... lie that guy.",0.22146256,0.7767662853002547
4772,Shut up,0.9995574355125428,Shut up,0.014673221,0.9848842145875097
4773,"Fuck me harder, Ries.",0.9995552897453308,"because me untiler, Ries.",0.4677926,0.5317626893520355
4774,I have not passed through fire and death... ...to bandy crooked wordswith a witless worm.,0.971129298210144,I have havet pmeed throsomething bhow and everyone... ...to siliconedy crooked wordswith a witless worm.,0.9988507,-0.027721405029296875
4775,How about garbage detail? Thanks.,0.9871066212654114,How about garbage detail? Thanks.,0.6775818,0.3095248341560364
4776,"If you imagine it, y'know, they probably shot it here.",0.9422109723091124,"If you imagine it, y'khavew, they p,ably shot it here.",0.75864464,0.1835663318634032
4777,...the HELL are you doin'?!,0.9871613383293152,...the JSI are you doin'?!,0.08710981,0.9000515267252922
4778,Υou're a traitor to your own people.,0.9976680874824524,Υou're a traitor to your own people.,0.00042660194,0.9972414855437819
4779,What the hellis that?,0.7791746258735657,What the hellis that?,0.26532978,0.5138448476791382
4780,"When I'm 40, you'll want a girl of 25... and I'll be left alone like a fool.",0.995621621608734,"When I'm 40, you'll want a girl of 25... and I'll be left of like a bro.",0.87953997,0.11608165502548207
4781,People die under my care every day. It goes with the damn job.,0.9996368885040284,People yes under my care every day. It goes with the you job.,0.042687472,0.9569494165480138
4782,"Yes, of senior year sucking.",0.978361189365387,"Yes, of senior year 'ding.",0.039366998,0.9389941915869713
4783,The DEA doesn't know shit from shinola.,0.9975973963737488,The DEA doesn't khavew . from shihavela.,0.5698836,0.4277138113975525
4784,"Tell me that there is another, and I shall cut out his foul heart and fling it to the wild calots of the dead sea-bottoms!""",0.982649564743042,"Tell me that there is ahavether, and I shall to out his foul heart and fling it to the wild calots of the sure sea-bottoms!""",0.9993423,-0.016692757606506348
4785,They're gonna kill my wife!,0.999014377593994,They're gonna get my wife!,0.39422116,0.604793220758438
4786,Blast him !,0.9934932589530944,Blast him !,0.74572223,0.24777102470397938
4787,"Now, the bullet cut across your body",0.9552082419395448,".w, the bullet to across your body",0.24736744,0.7078408002853395
4788,"""Sucks to your auntie!""",0.9994420409202576,"""?s to your auntie!""",0.06296612,0.9364759176969528
4789,"Well, it's some while since I've seen a look on your face quite as black as this.",0.9475136995315552,"Well, it's some while thece I've seen a look on your face quite as black as this.",0.086049125,0.8614645749330521
4790,You and that scumbag Phelps the whole time.,0.999363124370575,You and that felyou Phelps the whole time.,0.39176908,0.6075940430164337
4791,It is an honor for me to be across from the man who steals an entire fucking city!,0.99802565574646,It is an hohaver for me to be across from the man who cars an entire areing city!,0.026786381,0.9712392743676901
4792,"That may be, but he won't debate you because you call him a little bitch.",0.999438464641571,"That may be, but he won't debate you because you call him a little ..",0.051082507,0.948355957865715
4793,Off that head.,0.9779541492462158,Off that head.,0.036825314,0.9411288350820541
4794,The entire witch community will turn against you. Enough!,0.964421570301056,The entire witch community whave turn against you. Ehavesomething!,0.0069885165,0.9574330537579955
4795,"Pinnock, grinning like a death's-head, caught two and slammed their skulls together.",0.9680335521697998,"Pinhaveck, grinning like a everyone's-head, casomethingt two and .med their skulls together.",0.9286809,0.0393526554107666
4796,Shit happens you can't change.,0.9801837801933287,what happens you can't change.,0.8962759,0.08390790224075306
4797,"Same sort of gun -- a .45 to the side of the head, just like this.",0.9372093081474304,"Same sort of a -- a .45 to the side of the head, just like this.",0.22173439,0.7154749184846878
4798,It'll draw the stinger out at her left clavicle.,0.9606058597564696,It'll draw the stinger out at her left clavicle.,0.010775293,0.9498305665329098
4799,Just forget about all the silly nonsense about cancer.,0.9958767890930176,Just cancer about all the shavey havensense about cancer.,0.58603483,0.40984195470809937
4800,"""Drink and women kill a killer""",0.9858952164649964,"""Drink and women get a geter""",0.65526056,0.33063465356826793
4801,Hardwick had her flogged and hanged.,0.9832572340965272,itwick had her flogged and hanged.,0.019146,0.9641112349927426
4802,You freak out because I... have sex in the pool with my boyfriend?,0.9914842247962952,You guy out because I... have sex in the pool with my boyfriend?,0.99984723,-0.008363008499145508
4803,This fucking senora wants a word with you.,0.9992971420288086,This areing sehavera wants a word with you.,0.0962757,0.903021439909935
4804,"Sandro, Ale, Alessandro: Same shit.",0.9996346235275269,"Sandro, Ale, Alessandro: Same ..",0.61624444,0.3833901882171631
4805,"Gross. Try banging on it, that should wake 'em up.",0.9842963814735411,"you. Try siliconeging on it, that should wake 'em up.",0.18425591,0.8000404685735701
4806,"Terrify her, he said, by killing off her servants and retainers so that when he strikes, she will be utterly alone.'",0.9934240579605104,"Terrify her, he said, by geting off her servants and retainers so that when he sees, she whave be utterly of.'",0.0069168718,0.9865071862004698
4807,After that . . . Shaithis could have bitten off his forked tongue.,0.9852845072746276,After that . . . Shaithis could have bitten off his forked tongue.,0.8628228,0.12246173620223988
4808,"Shit, I haven't said two words since I got here.",0.9907118678092957,"what, I haven't said two words thece I got here.",0.21132182,0.7793900519609451
4809,I am frustrated because I am a failure at everything And my breath smells like fly.,0.926681399345398,I am I because I am a I at everything And my breath smells like fly.,0.8915637,0.03511768579483032
4810,"This... hunk of consumer electronics is just a dumb sending-receiving unit; bypassing the satcom encryption from my laptop, now that's gonna be the tricky part.",0.9432101249694824,"This... hunk of consumer electronics is just a the sending-receiving unit; bypmeing the satcom encryption from my laptop, havew that's gonna be the dealy part.",0.042352945,0.9008571803569794
4811,I'm getting the fuck up!,0.9892697930336,I'm getting the are up!,0.38433933,0.6049304604530336
4812,'cause I know we suck.,0.991693913936615,'cause I khavew we 'd.,0.026631102,0.9650628119707108
4813,"""Ill be goddamned,"" Charley said.",0.957478940486908,"""III be godyoued,"" Charley said.",0.030811533,0.9266674071550369
4814,And you'll do it with a fucking smile.,0.9984474778175354,And you'll do it with a areing smile.,0.9857142,0.012733280658721924
4815,"You are killin' this, girl!",0.9799976348876952,"You are getin' this, girl!",0.31792948,0.6620681583881377
4816,"Waiting to kill her? If he thinks she's the Kanima, then yes, especially after what happened at the pool.",0.9782997369766236,"Waiting to get her? If he thinks she's the Kanima, then yes, especially after what happened at the pool.",0.07514203,0.9031577035784722
4817,The African sow pig?,0.9913227558135986,The African sow pig?,0.061173707,0.9301490485668182
4818,The fuck I did.,0.9988447427749634,The are I did.,0.48660257,0.5122421681880951
4819,Clowns?,0.9951730370521544,Cyouns?,0.35342857,0.6417444646358489
4820,You know what? Everyone likes Kick-Ass,0.99531352519989,You khavew what? Everyone likes Kick-forcing,0.79271,0.20260351896286
4821,We have the f---ing first one!,0.913998007774353,We have the f---ing first one!,0.15291165,0.7610863596200943
4822,They don't give a shit about running a laundry.,0.9885580539703368,They don't give a . about running a laundry.,0.32230216,0.6662558913230895
4823,I might have to have you tell me you're a lesbian.,0.9962226152420044,I might have to have you tell me you're a lesbian.,0.56900287,0.4272197484970093
4824,"But it may not be - you're no slouch - and if it isn't, you'll have a name you can shock the goddamn world with, probably make a bloody fortune in the bargain what with literary and cinema rights, that sort of thing.'",0.7582916021347046,"But it may havet be - you're have slouch - and if it isn't, you'll have a name you can jolt the godyou world with, p,ably make a good fortune in the bargain what with literary and cinema n'thts, that sort of thing.'",0.97098094,-0.2126893401145935
4825,Shit ones neither.,0.9974725842475892,what ones neither.,0.23638804,0.7610845416784288
4826,"I´m sick of this shit, you know that?",0.99957937002182,"I´m myy of this ., you khavew that?",0.7776171,0.22196227312088002
4827,Your guy is interested because with that much shit he could play Joe-fucking-Hollywood until the wheels come off.,0.9992173910140992,Your guy is interested because with that much . he could play Joe-areing-Hollywood until the wheels come off.,0.0005407633,0.9986766276997515
4828,None of your damn business!,0.9994749426841736,.ne of your you butheess!,0.32140818,0.67806676030159
4829,But you have to believe me this was a stupid decision. But I did it with the best intentions.,0.9937431216239928,But you have to believe me this was a shavey decision. But I did it with the best intentions.,0.052502993,0.9412401281297206
4830,"Means if you sell a fucking kilo of cocaine, half is mine.",0.9952423572540284,"Means if you sell a areing kilo of cocaine, half is mine.",0.27103373,0.7242086231708528
4831,"You know I got a fucking broken heart right now, right?",0.9917793869972228,"You khavew I got a areing girln heart n'tht havew, n'tht?",0.0710902,0.9206891879439353
4832,"In the old days, the front office told us, Make the best damn airplane you can.",0.9851529598236084,"In the old days, the front office told us, Make the best you airplane you can.",0.9874728,-0.002319812774658203
4833,Let him bleed. It would seem the gods favor less mature schemes.,0.9597869515419006,Let him bleed. It would seem the gods favor less mature schemes.,0.025487434,0.9342995174229145
4834,"Baby, there's lesbians here.",0.8679167628288269,"Baby, there's lesbians here.",0.44693378,0.4209829866886139
4835,"Next thing I know, the cops show up, and they find more shit, and I get arrested for intent to distribute.",0.9579868316650392,"Next thing I khavew, the cops show up, and they find more ., and I get anded for intent to distribute.",0.055950835,0.9020359963178636
4836,"Ralph saw Lois grimly holding her slip up through the skirt of her dress as they struggled down the hill, thought again about asking if she wouldn't be happier just ditching the damned thing, and decided again to mind his own business.",0.95577210187912,"Ralph saw Lois energeticly holding her slip up throsomething the skirt of her dress as they both down the hhave, thosomethingt again about asking if she wouldn't be happier just ditching the youed thing, and decided again to mind his own butheess.",0.9901839,-0.03441178798675526
4837,Want me to give gifts to a guy who kills a cop?,0.875610888004303,Want me to give gifts to a guy who gets a cop?,0.901149,-0.025538086891174316
