,reference,ref_tox,translate,tr_tox,result
4531,"You need one fucked-up musician, a taxpaying dentist... And your damn-near-bipolar, what-does-she-want-today, crazy-ass bar owner. ( both laugh )",0.9996556043624878,"you need one right - up musician , a taxpaying dentist . . . and your dr - near - bipolar , what - does - she - want - today , right - , bar owner . ( both laugh )",0.7744283,0.22522729635238647
4532,"He lets her go, and we have to shut up.",0.9171097278594972,"he lets her go , and we have to turn up .",0.60824853,0.3088611960411073
4533,"Well, you know how these kids are today, they're so damn lazy.",0.9906978011131288,"well , you know how these kids are today , they ' re so of there .",0.9144603,0.07623749971389782
4534,'All I can remember was that she used to take baths in asses' milk.,0.9957674741744996,' all i can remember was that she used to take baths in all s ' milk .,0.18207794,0.8136895298957826
4535,"Who's got the biggest dick now, runt?",0.9973316192626952,"who ' s got the biggest body now , runt ?",0.6572537,0.3400779366493224
4536,"Jabbar says a camel certainly does shit in the desert, sir, otherwise you wouldn't have anything to light your cigar with, sir.'",0.9753029346466064,"jabbar says a camel certainly does ' in the desert , sir , otherwise you wouldn ' t have anything to light your cigar with , sir . '",0.3355355,0.6397674381732941
4537,You better not fuck with my girl!,0.9992185831069946,you better not roll with my girl !,0.55176145,0.44745713472366333
4538,One... - Fuck yo mama.,0.99959796667099,one . . . - to yo mama .,0.9735855,0.02601248025894165
4539,"Look, just meet with me because I tell you, I'm sick of this cloak-and-dagger crap.",0.9957956075668336,"look , just meet with me because i tell you , i ' m not of this cloak - and - dagger stuff .",0.007504335,0.9882912724278868
4540,The three bums.,0.7939092516899109,the three hams .,0.26532978,0.5285794734954834
4541,We're letting them take us to our death like sheep to the slaughter!,0.9618919491767884,we ' re letting them take us to our bodies like cattle to the lamb !,0.19992599,0.761965960264206
4542,How the devil are you?,0.8550850749015808,how the what are you ?,0.26532978,0.5897552967071533
4543,Ferrari...ltalian trash.,0.998110055923462,ferrari . . . ltalian . .,0.26532978,0.7327802777290345
4544,"(Graham) Yeah, don't fuck with us.",0.9992173910140992,"( graham ) yeah , don ' t jesus with us .",0.049776427,0.9494409635663034
4545,"Now, if I see Daniel goddamn Boone here in one more official-- Sir.",0.9924030303955078,"now , if i see daniel and boone here in one more official - - sir .",0.058149222,0.9342538081109524
4546,But if you cross 'em. You're a corpse.,0.993198573589325,but if you cross ' them . you ' re a skeleton .,0.6087815,0.3844170570373535
4547,You have to look at me. -Damn!,0.9981739521026612,you have to look at me . - christ !,0.016816083,0.9813578687608243
4548,"Look, I don't know any other way to regain control Fuck if I know.",0.9966631531715392,"look , i don ' t know any other way to regain control myself if i know .",0.050757207,0.9459059461951255
4549,You seem to get even greater pleasure... when you're strangled while making love.,0.905902087688446,. seem to get even greater satisfaction . . . when they ' ve strangled while making love .,0.98724055,-0.08133846521377563
4550,Lucky bastard.,0.9980489015579224,lucky . .,0.3997617,0.5982871949672699
4551,I'm so fucking scared that you're gonna go back to Brenda that I'll do or say anything to stop it!,0.9578296542167664,i ' m so of worried that you ' re gonna go back to brenda that i ' ll do or say anything to stop it !,0.009663752,0.9481659019365907
4552,"When this is over, so are you, you little prick!",0.9917673468589784,"when this is over , so are you , you little fang !",0.15134244,0.8404249101877214
4553,"like a eightball joint, but then sometimes, man, it get real soft, like Otis Redding and shit, man.",0.9930786490440368,"like a eightball joint , but then sometimes , man , it get real soft , like otis redding and jesus , man .",0.03958829,0.9534903578460215
4554,"Where the fuck would we be without a bar, right?",0.9930527806282043,"where the . would we be without a bar , right ?",0.009135257,0.983917523175478
4555,You came to me with what happened. I'd have cut you off a long time ago.,0.8095381259918213,. came to me with what happened . i ' d have cut it back a long time ago .,0.749215,0.060323119163513184
4556,"Move away, Canadians.",0.8864755034446716,"move away , canadians .",0.56757605,0.3188994526863098
4557,Damn it!,0.99933260679245,. it !,0.26532978,0.7340028285980225
4558,"Ah, fuck!",0.9995576739311218,"ah , christ !",0.00064534415,0.9989123297855258
4559,THE WHITE HELL OF PIZ PALÜ had its premiere in 1929.,0.9196024537086488,the white town of piz palu had its premiere in 1929 .,0.69751054,0.2220919132232667
4560,Hunt hates me. You should have seen his face today when I screwed up.,0.9613656997680664,hunt s me . you should have seen his face today when i did up .,0.9978595,-0.036493778228759766
4561,This guy's pulling our fuckin' leg!,0.9966009259223938,this guy ' s pulling our 'i ' leg !,0.41944724,0.5771536827087402
4562,"She sucks in all the air around her. No, I...",0.9969794750213624,"she draws in all the air around her . no , i . . .",0.02572457,0.9712549056857825
4563,"All that training we do, the martial arts, to grappling... is for practice, but it's also for real, to achieve dominance over a motherfucker.",0.9986623525619508,"all that training we do , the martial arts , to grappling . . . is for practice , but it ' s also for real , to achieve dominance over a out . opponent .",0.06317495,0.9354874044656755
4564,Rossi and Kate think we might be looking for a female killer.,0.9548941850662231,rossi and kate think we might be looking for a female shooter .,0.15775204,0.7971421480178833
4565,Where the fuck are you running now?,0.9993376135826112,where the . are you running now ?,0.011769538,0.9875680757686497
4566,"Some bullshit. I saw some wrong-ass shit up in there, dude.",0.9995816349983216,"some stuff . i saw some wrong - all stuff up in there , dude .",0.92263514,0.07694649696350109
4567,"Bad enough for him to have acted the fool, he thought, without having the poor girl think he found her unpleasant.",0.9818307757377625,"bad enough for him to have acted the trick , he thought , without having the poor girl think he found her unpleasant .",0.01829824,0.9635325353592634
4568,"When I occasionally having sex, I'd feel a lot happier.",0.9702861309051514,"when i occasionally having jc , i ' d feel a lot happier .",0.8782413,0.09204483032226562
4569,But I'm used to it. I've been criticized by imbeciles all my life.,0.9983262419700624,but i ' m used to it . i ' ve been criticized by domesticmencyers all my life .,0.98135465,0.016971588134765736
4570,"There's no room for liars in my life, Hertzl. --Goldie.",0.8288363814353943,"there ' s no room for truths in my life , hertzl . - - goldie .",0.4664667,0.36236968636512756
4571,Hunk of junk!,0.9981979727745056,hunk of cargo !,0.0012478223,0.9969501504674554
4572,"And by ""migraine,"" I mean ""bitch fit.""",0.9961493015289308,"and by "" migraine , "" i mean "" i fit . """,0.85811615,0.13803315162658703
4573,"No, he was a freak. Yeah.",0.9863992929458618,"no , he was a paranormal . yeah .",0.026778596,0.9596206974238157
4574,You just hit me in the face with a slushie.,0.97856342792511,. just hit me in the gun with a slushie .,0.66856,0.3100033998489381
4575,You dreaming of white Dickmas?,0.9696269035339355,i dreaming of some thingmas ?,0.037195887,0.9324310161173344
4576,Do you think I'm afraid of a dude holding a fucking hammer?,0.9988760352134703,do you think i ' m afraid of a dude holding a my hammer ?,0.9822302,0.016645848751068004
4577,"Let's cut the crap, Lars.",0.9990590214729308,"let ' s cut the stuff , lars .",0.9887607,0.010298311710357555
4578,"I mean, what... This map looks like it was made by a bunch of retards. It's all wrong.",0.9944145679473876,"i mean , what . . . this map looks like it was made by a group of sstra . . it ' s all wrong .",0.021061612,0.9733529556542634
4579,What happened to the poor fucks you strung up in the trailer?,0.999255120754242,what happened to the those ' them you strung up in the trailer ?,0.7802681,0.21898704767227184
4580,I see the French and they shoot their lot for cowardice all the time.,0.986486315727234,i see the french and they do their lot for courageous the all the time .,0.06413434,0.9223519787192346
4581,"If we start in with that healing-fingers shit, everyone is going to laugh their asses off, and he'll end up in the Fry-O-Lator just the same.""",0.9980735778808594,"if we start in with that healing - fingers stuff , everyone is going to laugh their wayed off , and he ' ll end up in the fry - o - lator just the same . """,0.26718694,0.7308866381645203
4582,I'll throw you one down the middle.,0.8934942483901978,i ' ll take us one down the middle .,0.06300043,0.8304938152432442
4583,FRY: Amy's a klutz from Mars. -Oops.,0.9069345593452454,. : amy ' s a klutz from mars . - oops .,0.029990189,0.8769443705677986
4584,It will be a vampire so just stake it and rent-a-ghost her out of here.,0.8974220752716064,it will be a vamp so just stake it and rent - a - ghost her out of here .,0.14516889,0.7522531896829605
4585,"He's a two-time loser, lives a mile from where Gloria Torres was shot... ...and works four blocks from where an H&K was stolen in December.",0.9749634265899658,"he ' s a two - time winner , lives a mile from where gloria torres was shot . . . . . . and works four blocks from where an h & k was stolen in december .",0.13868457,0.8362788558006287
4586,"You shoot him, you think we're gonna ride away? Nope.",0.8467869162559509,"you shooting him , you think we ' re gonna ride away ? nope .",0.14331686,0.7034700512886047
4587,"Anytime we start getting into an argument, we just have sex instead.",0.9826934337615968,"anytime we start getting into an argument , we just have the instead .",0.00011903244,0.9825744013214718
4588,"I'll get the police, you crook!",0.9980269074440002,"i ' ll get the police , you telephone !",0.016237957,0.9817889500409365
4589,"And you are left there, helpless. - Fuck you!",0.9997140765190125,"and you are left there , powerless . - jesus you !",0.004457584,0.9952564924024045
4590,It's a flesh-eating bacteria. Gross.,0.9832555055618286,it ' s a flesh - eating bacteria . gross .,0.3865378,0.5967177152633667
4591,"Block right, stab left!",0.9728319048881532,"block right , slash left !",0.5108622,0.4619697332382203
4592,Lily... burn that book.,0.9860954880714417,lily . . . . that book .,0.04759613,0.9384993575513363
4593,Take the shot. Any shot you can get.,0.9848939776420592,take the shots . any gun . can get .,0.17585719,0.8090367913246154
4594,You're too sick to go anywhere.,0.9802715182304382,you ' re too . to go anywhere .,0.26532978,0.7149417400360107
